NAME	TEAM	ML	A/H	LINE	SZN AVG	W-L Splits	A-H Splits	% OVER	L15 OVER	L5 OVER	LAST 10 GAMES	LYR OVER	FD	DK	Best	Implied
Gustav Nyquist	NSH	-115	H	sog	1.5	1.9	'70%' - 48%	63% - '57%'	60%	3,1,3,0,3,0,0,0,2,2	56%	-180	'+140
Ilya Sorokin	NYI	-108	A	saves	27.5	30.74	'72%' - 71%	'72%' - 71%	71%	30,17,37,32,29,18,35,24,41,20	48%	-125	-105
Ivan Barbashev	VGK	'136	A	ast	0.5	0.34	36% - '15%'	'31%' - 23%	27%	0,0,1,0,0,1,0,1,0,0	35%	'+230	-315
Ivan Barbashev	VGK	'136	A	pts	0.5	0.58	52% - '31%'	'45%' - 40%	42%	1,0,1,0,0,1,0,1,0,1	49%	'+130	-166
Jaden Schwartz	SEA	-118	H	ast	0.5	0.26	'41%' - 12%	30% - '16%'	24%	0,0,0,0,0,0,0,0,0,0	25%	'+220	-298
Jaden Schwartz	SEA	-118	H	pts	0.5	0.52	'59%' - 32%	43% - '42%'	43%	0,0,0,1,0,0,0,0,0,0	46%	'+114	-145
Jaden Schwartz	SEA	-118	H	sog	2.5	2.12	'41%' - 28%	26% - '42%'	33%	2,2,2,6,1,1,3,2,1,1	39%	'+140	-180
Jake Oettinger	DAL	-135	H	saves	26.5	25.54	'50%' - 33%	50% - '35%'	43%	22,20,8,27,20,20,32,18,47,24	35%	-115	-115
Jake Walman	DET	-112	H	sog	1.5	1.72	'48%' - 42%	32% - '57%'	45%	0,1,3,2,4,1,0,4,3,1	68%	-135	'+105
Jamie Benn	DAL	-135	H	ast	0.5	0.41	'46%' - 23%	38% - '34%'	36%	0,0,1,1,1,1,0,0,0,0	44%	'+195	-260
Jamie Benn	DAL	-135	H	pts	0.5	0.57	'54%' - 35%	44% - '48%'	46%	0,0,1,1,1,1,0,0,0,0	60%	'+120	-150
Jamie Benn	DAL	-135	H	sog	1.5	1.8	'46%' - 58%	50% - '52%'	51%	5,3,1,2,5,5,0,2,0,1	67%	-160	'+124
Jared Mccann	SEA	-118	H	ast	0.5	0.37	'50%' - 21%	34% - '32%'	33%	0,1,3,0,0,1,1,0,0,1	31%	'+180	-238
Jared Mccann	SEA	-118	H	pts	0.5	0.81	'62%' - 52%	62% - '50%'	56%	0,1,4,2,1,1,1,1,0,2	59%	-130	'+100
Jared Mccann	SEA	-118	H	sog	2.5	2.56	'42%' - 55%	59% - '39%'	49%	1,3,3,6,2,1,3,3,3,2	47%	-145	'+114
Jason Dickinson	CHI	'220	H	ast	0.5	0.19	27% - '14%'	14% - '20%'	17%	0,1,0,0,0,0,0,0,0,0	26%	'+230	-315
Jason Dickinson	CHI	'220	H	pts	0.5	0.47	53% - '32%'	28% - '47%'	37%	0,1,0,0,1,0,0,1,0,0	33%	'+120	-150
Jason Robertson	DAL	-135	H	ast	0.5	0.66	'66%' - 38%	50% - '59%'	54%	1,0,0,0,0,1,0,1,1,1	51%	'+124	-160
Jason Robertson	DAL	-135	H	pts	0.5	0.95	'86%' - 50%	69% - '72%'	70%	1,0,1,0,0,1,0,1,2,1	70%	-150	'+120
Jason Robertson	DAL	-135	H	sog	2.5	2.84	'46%' - 46%	53% - '38%'	46%	4,2,2,2,3,3,2,4,2,1	68%	-130	'+100
Jason Zucker	ARI	'190	A	sog	1.5	2.06	74% - '59%'	'63%' - 67%	65%	3,4,2,2,0,0,2,1,2,2	70%	-190	'+145
Jeff Skinner	BUF	'136	A	ast	0.5	0.33	39% - '18%'	'19%' - 38%	27%	0,0,0,0,0,0,0,0,0,1	39%	'+240	-330
Jeff Skinner	BUF	'136	A	pts	0.5	0.71	70% - '29%'	'37%' - 58%	47%	0,1,0,1,0,0,0,0,0,1	67%	-105	-125
Jeff Skinner	BUF	'136	A	sog	2.5	3.22	74% - '54%'	'63%' - 62%	63%	1,5,4,3,2,2,1,2,0,2	57%	-120	-110
Jeremy Swayman	BOS	-162	H	saves	26.5	27.52	'56%' - 47%	59% - '44%'	52%	36,37,43,22,25,25,35,20,30,31	41%	-125	-105
Jj Peterka	BUF	'136	A	ast	0.5	0.31	30% - '28%'	'28%' - 30%	29%	0,0,0,0,1,0,0,1,0,0	23%	'+290	-410
Jj Peterka	BUF	'136	A	pts	0.5	0.63	56% - '47%'	'52%' - 50%	51%	0,0,0,0,1,0,0,2,0,0	39%	'+140	-180
Jj Peterka	BUF	'136	A	sog	2.5	2.81	56% - '56%'	'55%' - 57%	56%	2,0,4,2,6,3,3,4,4,5	27%	'+120	-150
Joe Pavelski	DAL	-135	H	ast	0.5	0.48	'51%' - 23%	38% - '41%'	39%	0,0,1,0,1,0,0,0,2,0	43%	'+154	-200
Joe Pavelski	DAL	-135	H	pts	0.5	0.8	'74%' - 46%	56% - '69%'	62%	0,0,1,1,1,0,0,0,2,0	62%	-130	'+100
Joe Pavelski	DAL	-135	H	sog	2.5	2.44	'46%' - 38%	25% - '62%'	43%	2,3,1,1,2,1,3,3,1,1	35%	'+130	-166
Joel Armia	MTL	'270	A	sog	1.5	2.05	69% - '59%'	'50%' - 76%	63%	4,3,1,0,3,2,2,4,3,4	0%	-150	'+120
Joel Eriksson Ek	MIN	-105	A	ast	0.5	0.44	'54%' - 19%	'38%' - 33%	36%	0,1,1,1,3,0,1,0,1,0	41%	'+130	-166
Joel Eriksson Ek	MIN	-105	A	pts	0.5	0.92	'79%' - 45%	'66%' - 57%	61%	0,1,1,1,6,1,2,2,1,0	57%	-175	'+135
Joel Eriksson Ek	MIN	-105	A	sog	3.5	3.68	'50%' - 55%	'45%' - 60%	53%	4,5,0,5,4,3,3,4,1,4	43%	'+100	-130
John Tavares	TOR	-230	H	ast	0.5	0.46	'39%' - 28%	33% - '35%'	34%	0,0,0,1,0,0,0,2,1,0	35%	'+170	-220
John Tavares	TOR	-230	H	pts	0.5	0.77	'65%' - 40%	57% - '50%'	54%	0,0,1,2,0,0,0,3,2,1	56%	-140	'+110
John Tavares	TOR	-230	H	sog	3.5	3.55	'45%' - 72%	63% - '50%'	57%	1,2,2,4,2,3,4,1,6,4	45%	'+124	-160
Jonathan Drouin	COL	-270	A	ast	0.5	0.4	'43%' - 22%	'26%' - 44%	34%	1,0,0,0,1,1,0,0,0,2	35%	'+145	-190
Jonathan Drouin	COL	-270	A	pts	0.5	0.57	'51%' - 35%	'39%' - 52%	45%	1,0,0,0,1,1,0,0,0,2	37%	-120	-110
Jonathan Marchessault	VGK	'136	A	ast	0.5	0.32	33% - '23%'	'28%' - 30%	29%	1,1,1,0,0,0,0,0,1,0	35%	'+170	-220
Jonathan Marchessault	VGK	'136	A	pts	0.5	0.86	73% - '35%'	'52%' - 60%	56%	3,2,2,0,0,1,1,1,1,0	62%	-135	'+105
Jonathan Marchessault	VGK	'136	A	sog	3.5	3.37	48% - '50%'	'59%' - 40%	49%	4,1,2,4,1,3,6,4,1,4	34%	'+130	-166
Jordan Eberle	SEA	-118	H	ast	0.5	0.39	'33%' - 30%	34% - '28%'	31%	0,0,1,0,0,0,1,0,0,1	40%	'+190	-250
Jordan Eberle	SEA	-118	H	pts	0.5	0.65	'50%' - 40%	45% - '44%'	44%	1,1,3,0,1,0,1,0,0,3	55%	-110	-120
Jordan Eberle	SEA	-118	H	sog	2.5	2.15	'50%' - 33%	45% - '36%'	41%	1,1,5,3,4,4,2,0,2,3	34%	'+130	-166
Josh Morrissey	WPG	'114	A	ast	0.5	0.68	54% - '30%'	'41%' - 50%	46%	2,3,3,2,1,0,0,0,1,0	56%	'+105	-135
Josh Morrissey	WPG	'114	A	pts	0.5	0.81	59% - '35%'	'44%' - 57%	51%	2,3,3,2,1,0,0,0,1,0	61%	-125	-105
Josh Morrissey	WPG	'114	A	sog	2.5	2.49	46% - '55%'	'48%' - 50%	49%	2,4,4,1,1,3,1,3,2,1	34%	'+110	-140
Jt Compher	DET	-112	H	ast	0.5	0.39	'41%' - 27%	35% - '36%'	35%	1,0,0,0,1,0,0,1,0,1	30%	'+145	-190
Jt Compher	DET	-112	H	pts	0.5	0.67	'56%' - 50%	50% - '57%'	54%	2,0,1,0,1,1,1,1,0,1	42%	-115	-115
