NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Chas Mccormick	+0	LF	R	9	.206	HOU	@	OAK	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.135 5-37, 1 HR, 1 RBI, 6 BB, 13 SO	Harris	L	.333 1-3, 0 HR, 0 RBI, 0 BB, 2 SO	'+500
Jake Meyers	+0	CF	R	6	.236	HOU	@	OAK	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.250 10-40, 2 HR, 7 RBI, 9 BB, 7 SO	Harris	L	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+380
Jeremy Pena	+0	SS	R	5	.274	HOU	@	OAK	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.222 16-72, 2 HR, 6 RBI, 4 BB, 13 SO	Harris	L	.167 1-6, 0 HR, 0 RBI, 0 BB, 0 SO	'+390
Jj Bleday	+0	CF	L	3	.233	OAK	v	HOU	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.133 6-45, 2 HR, 4 RBI, 9 BB, 12 SO	Arrighetti	R	.500 2-4, 0 HR, 1 RBI, 2 BB, 1 SO	'+425
Joey Loperfido	+0	LF	L	-	.247	HOU	@	OAK	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.333 2-6, 1 HR, 2 RBI, 1 BB, 4 SO	Harris	L		'+600
Jose Altuve	+0	2B	R	1	.304	HOU	@	OAK	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.323 20-62, 1 HR, 5 RBI, 8 BB, 13 SO	Harris	L	.000 0-2, 0 HR, 0 RBI, 1 BB, 0 SO	'+300
Lawrence Butler	+0	RF	L	1	.231	OAK	v	HOU	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.000 0-10, 0 HR, 0 RBI, 0 BB, 4 SO	Arrighetti	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+425
Mauricio Dubon	+0	LF	R	8	.279	HOU	@	OAK	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.200 7-35, 1 HR, 2 RBI, 0 BB, 8 SO	Harris	L	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+475
Max Schuemann	+0	SS	R	9	.253	OAK	v	HOU	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.273 6-22, 1 HR, 1 RBI, 3 BB, 7 SO	Arrighetti	R	.250 1-4, 0 HR, 0 RBI, 0 BB, 2 SO	'+1000
Miguel Andujar	+0	LF	R	2	.304	OAK	v	HOU	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.265 9-34, 0 HR, 2 RBI, 1 BB, 9 SO	Arrighetti	R		'+600
Seth Brown	+0	LF	L	7	.194	OAK	v	HOU	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.255 13-51, 2 HR, 7 RBI, 4 BB, 18 SO	Arrighetti	R	.400 2-5, 0 HR, 0 RBI, 0 BB, 0 SO	'+550
Shea Langeliers	+0	C	R	5	.213	OAK	v	HOU	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.226 12-53, 3 HR, 8 RBI, 5 BB, 11 SO	Arrighetti	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+370
Yainer Diaz	+0	C	R	4	.284	HOU	@	OAK	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.220 9-41, 1 HR, 6 RBI, 0 BB, 5 SO	Harris	L	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	'+320
Yordan Alvarez	+0	LF	L	3	.301	HOU	@	OAK	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.259 15-58, 4 HR, 8 RBI, 8 BB, 16 SO	Harris	L	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+275
Zack Gelof	+0	2B	R	8	.199	OAK	v	HOU	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.178 8-45, 1 HR, 2 RBI, 6 BB, 19 SO	Arrighetti	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	'+650
Anthony Rendon	+0	3B	R	1	.241	LAA	@	SEA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.167 3-18, 0 HR, 0 RBI, 2 BB, 3 SO	Miller	R		'+600
Brandon Drury	+0	2B	R	4	.171	LAA	@	SEA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.250 14-56, 1 HR, 7 RBI, 1 BB, 16 SO	Miller	R	.500 1-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+550
Cal Raleigh	+0	C	S	4	.209	SEA	v	LAA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.232 16-69, 5 HR, 15 RBI, 6 BB, 26 SO	Anderson	L	.200 1-5, 1 HR, 2 RBI, 0 BB, 2 SO	'+235
Dylan Moore	+0	SS	R	9	.212	SEA	v	LAA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.205 8-39, 1 HR, 2 RBI, 1 BB, 18 SO	Anderson	L	.111 1-9, 0 HR, 0 RBI, 0 BB, 4 SO	'+340
Jp Crawford	+0	SS	L	1	.204	SEA	v	LAA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.301 25-83, 4 HR, 13 RBI, 9 BB, 15 SO	Anderson	L	.300 3-10, 0 HR, 2 RBI, 2 BB, 2 SO	'+475
Jo Adell	+0	RF	R	8	.198	LAA	@	SEA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.241 14-58, 4 HR, 13 RBI, 3 BB, 32 SO	Miller	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	'+600
Jonatan Clase	+0	LF	S	-	.184	SEA	v	LAA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.250 1-4, 0 HR, 0 RBI, 0 BB, 0 SO	Anderson	L		'+500
Jorge Polanco	+0	2B	S	6	.205	SEA	v	LAA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.240 6-25, 1 HR, 4 RBI, 1 BB, 5 SO	Anderson	L	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+400
Logan Ohoppe	+0	C	R	5	.275	LAA	@	SEA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.150 6-40, 3 HR, 5 RBI, 2 BB, 14 SO	Miller	R		'+400
Mickey Moniak	+0	CF	L	6	.201	LAA	@	SEA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.222 10-45, 2 HR, 4 RBI, 2 BB, 20 SO	Miller	R	.200 1-5, 0 HR, 0 RBI, 0 BB, 4 SO	'+270
Mitch Garver	+0	DH	R	5	.170	SEA	v	LAA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.340 16-47, 1 HR, 8 RBI, 8 BB, 6 SO	Anderson	L	.333 2-6, 0 HR, 1 RBI, 0 BB, 1 SO	'+320
Mitch Haniger	+0	RF	R	7	.208	SEA	v	LAA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.287 78-272, 16 HR, 46 RBI, 25 BB, 74 SO	Anderson	L	.286 2-7, 0 HR, 1 RBI, 0 BB, 3 SO	'+400
Nolan Schanuel	+0	1B	L	2	.248	LAA	@	SEA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.240 6-25, 0 HR, 2 RBI, 5 BB, 3 SO	Miller	R		'+475
Taylor Ward	+0	LF	R	3	.227	LAA	@	SEA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.140 6-43, 2 HR, 3 RBI, 7 BB, 20 SO	Miller	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 2 SO	'+475
Victor Robles	+0	CF	R	2	.390	SEA	v	LAA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.333 3-9, 0 HR, 0 RBI, 1 BB, 2 SO	Anderson	L	.125 1-8, 0 HR, 0 RBI, 1 BB, 1 SO	'+600
Willie Calhoun	+0	1B	L	-	.261	LAA	@	SEA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.250 5-20, 2 HR, 4 RBI, 1 BB, 4 SO	Miller	R	.600 3-5, 0 HR, 2 RBI, 0 BB, 0 SO	'+350
Zach Neto	+0	SS	R	7	.260	LAA	@	SEA	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.250 11-44, 2 HR, 3 RBI, 6 BB, 10 SO	Miller	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	'+500
Andy Pages	+0	CF	R	5	.255	LAD	v	SF	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.200 5-25, 0 HR, 0 RBI, 1 BB, 10 SO	Snell	L		'+475
Brett Wisely	+0	SS	L	9	.279	SF	@	LAD	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.250 3-12, 1 HR, 3 RBI, 0 BB, 5 SO	Ryan	R		'+550
Chris Taylor	+0	LF	R	7	.156	LAD	v	SF	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.194 7-36, 1 HR, 5 RBI, 4 BB, 14 SO	Snell	L	.208 5-24, 2 HR, 4 RBI, 1 BB, 11 SO	'+850
Freddie Freeman	+0	1B	L	3	.292	LAD	v	SF	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.273 24-88, 1 HR, 11 RBI, 7 BB, 17 SO	Snell	L	.300 6-20, 0 HR, 5 RBI, 3 BB, 5 SO	'+425
Gavin Lux	+0	2B	L	9	.225	LAD	v	SF	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.242 30-124, 2 HR, 20 RBI, 10 BB, 30 SO	Snell	L		'+950
Heliot Ramos	+0	CF	R	3	.291	SF	@	LAD	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.360 9-25, 0 HR, 5 RBI, 1 BB, 5 SO	Ryan	R		'+380
Jorge Soler	+0	DH	R	1	.225	SF	@	LAD	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.361 13-36, 4 HR, 7 RBI, 7 BB, 6 SO	Ryan	R		'+310
Enrique Hernandez	+0	3B	R	8	.194	LAD	v	SF	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.226 7-31, 2 HR, 7 RBI, 0 BB, 6 SO	Snell	L	.000 0-6, 0 HR, 1 RBI, 0 BB, 2 SO	'+750
Lamonte Wade	+0	1B	L	2	.305	SF	@	LAD	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.176 9-51, 2 HR, 8 RBI, 14 BB, 11 SO	Ryan	R		'+400
Matt Chapman	+0	3B	R	6	.234	SF	@	LAD	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.244 11-45, 3 HR, 7 RBI, 10 BB, 15 SO	Ryan	R		'+310
Michael Conforto	+0	LF	L	5	.229	SF	@	LAD	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.159 7-44, 1 HR, 5 RBI, 9 BB, 17 SO	Ryan	R		'+370
Miguel Vargas	+0	LF	R	6	.238	LAD	v	SF	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	Snell	L	.000 0-5, 0 HR, 0 RBI, 0 BB, 3 SO	'+650
